id,proba
473389,0.48014
473390,0.53858
473391,0.51508
473392,0.41688
473393,0.59544
473394,0.40984
473395,0.6144
473396,0.33488
473397,0.51356
473398,0.49626
473399,0.44496
473400,0.4653
473401,0.622
473402,0.51344
473403,0.64202
473404,0.5156
473405,0.56838
473406,0.519
473407,0.50302
473408,0.50712
473409,0.31168
473410,0.53502
473411,0.38106
473412,0.5027
473413,0.54016
473414,0.50098
473415,0.4625
473416,0.4296
473417,0.45588
473418,0.58324
473419,0.51036
473420,0.42074
473421,0.69984
473422,0.51726
473423,0.70632
473424,0.58026
473425,0.45474
473426,0.59362
473427,0.53516
473428,0.41822
473429,0.42042
473430,0.47212
473431,0.48984
473432,0.63892
473433,0.50498
473434,0.67184
473435,0.501
473436,0.50664
473437,0.80232
473438,0.53558
473439,0.42706
473440,0.5149
473441,0.5795
473442,0.44502
473443,0.43632
473444,0.62824
473445,0.4229
473446,0.53068
473447,0.5206
473448,0.488
473449,0.428
473450,0.58094
473451,0.58414
473452,0.4687
473453,0.41796
473454,0.64652
473455,0.64656
473456,0.4956
473457,0.53782
473458,0.50566
473459,0.47314
473460,0.6526
473461,0.54316
473462,0.5273
473463,0.45956
473464,0.59428
473465,0.49948
473466,0.5355
473467,0.46284
473468,0.47532
473469,0.38008
473470,0.52904
473471,0.58716
473472,0.44468
473473,0.59678
473474,0.51532
473475,0.43758
473476,0.53386
473477,0.58712
473478,0.53082
473479,0.58122
473480,0.39856
473481,0.54226
473482,0.43692
473483,0.52806
473484,0.50096
473485,0.4819
473486,0.5622
473487,0.48764
473488,0.49002
473489,0.45334
473490,0.51442
473491,0.5756
473492,0.534
473493,0.6618
473494,0.5469
473495,0.73712
473496,0.55968
473497,0.63304
473498,0.63216
473499,0.4715
473500,0.53564
473501,0.58622
473502,0.65532
473503,0.48272
473504,0.51368
473505,0.5162
473506,0.6466
473507,0.5764
473508,0.57896
473509,0.54634
473510,0.6751
473511,0.5172
473512,0.39758
473513,0.42384
473514,0.573
473515,0.56856
473516,0.30392
473517,0.6844
473518,0.6485
473519,0.6292
473520,0.49938
473521,0.60654
473522,0.44254
473523,0.5372
473524,0.48018
473525,0.79186
473526,0.60148
473527,0.55208
473528,0.55434
473529,0.52276
473530,0.5496
473531,0.61978
473532,0.48888
473533,0.72716
473534,0.55118
473535,0.58898
473536,0.546
473537,0.49002
473538,0.48078
473539,0.58992
473540,0.58866
473541,0.43722
473542,0.62734
473543,0.47174
473544,0.4009
473545,0.4989
473546,0.59422
473547,0.4258
473548,0.45674
473549,0.57944
473550,0.60034
473551,0.47514
473552,0.59268
473553,0.36968
473554,0.46562
473555,0.5489
473556,0.5241
473557,0.63678
473558,0.67862
473559,0.56386
473560,0.53748
473561,0.4978
473562,0.46674
473563,0.47198
473564,0.47708
473565,0.4481
473566,0.35216
473567,0.43746
473568,0.50326
473569,0.58538
473570,0.5429
473571,0.82736
473572,0.90556
473573,0.35062
473574,0.59288
473575,0.5606
473576,0.61484
473577,0.66374
473578,0.48714
473579,0.60802
473580,0.35832
473581,0.4595
473582,0.402
473583,0.4529
473584,0.42346
473585,0.64498
473586,0.6081
473587,0.52266
473588,0.44212
473589,0.45858
473590,0.536
473591,0.49658
473592,0.63282
473593,0.5781
473594,0.57846
473595,0.60552
473596,0.53934
473597,0.66338
473598,0.6047
473599,0.60274
473600,0.52718
473601,0.46462
473602,0.44784
473603,0.44358
473604,0.46724
473605,0.6634
473606,0.48692
473607,0.4806
473608,0.3986
473609,0.50026
473610,0.50964
473611,0.55994
473612,0.4664
473613,0.53226
473614,0.48444
473615,0.40294
473616,0.46258
473617,0.3928
473618,0.39872
473619,0.55154
473620,0.4707
473621,0.5476
473622,0.58
473623,0.54324
473624,0.47818
473625,0.49932
473626,0.62428
473627,0.51358
473628,0.57912
473629,0.43564
473630,0.4562
473631,0.42114
473632,0.341
473633,0.48346
473634,0.3714
473635,0.5118
473636,0.49856
473637,0.56682
473638,0.4058
473639,0.41336
473640,0.44316
473641,0.54852
473642,0.45412
473643,0.60024
473644,0.51436
473645,0.46182
473646,0.61466
473647,0.4563
473648,0.52352
473649,0.57114
473650,0.5224
473651,0.47556
473652,0.37102
473653,0.52662
473654,0.44006
473655,0.53946
473656,0.4535
473657,0.45622
473658,0.5285
473659,0.38018
473660,0.52342
473661,0.60906
473662,0.51872
473663,0.53198
473664,0.51124
473665,0.4802
473666,0.61092
473667,0.44704
473668,0.58558
473669,0.4483
473670,0.43616
473671,0.50422
473672,0.47666
473673,0.42438
473674,0.59588
473675,0.5182
473676,0.48704
473677,0.51016
473678,0.57364
473679,0.58684
473680,0.511
473681,0.61204
473682,0.47634
473683,0.5512
473684,0.6059
473685,0.5857
473686,0.59848
473687,0.5748
473688,0.484
473689,0.50992
473690,0.5813
473691,0.44974
473692,0.53518
473693,0.55678
473694,0.5045
473695,0.38762
473696,0.5354
473697,0.5656
473698,0.4328
473699,0.52678
473700,0.4824
473701,0.56236
473702,0.51592
473703,0.49862
473704,0.6138
473705,0.57458
473706,0.45724
473707,0.42234
473708,0.5479
473709,0.50908
473710,0.54642
473711,0.46628
473712,0.34332
473713,0.51902
473714,0.57538
473715,0.6004
473716,0.5927
473717,0.54012
473718,0.50018
473719,0.49384
473720,0.45108
473721,0.59916
473722,0.52196
473723,0.52568
473724,0.65472
473725,0.5889
473726,0.51864
473727,0.74648
473728,0.62998
473729,0.46704
473730,0.49408
473731,0.4363
473732,0.56588
473733,0.5394
473734,0.35944
473735,0.43494
473736,0.5862
473737,0.37776
473738,0.4331
473739,0.39268
473740,0.5759
473741,0.4725
473742,0.44532
473743,0.38052
473744,0.41218
473745,0.6528
473746,0.61306
473747,0.48374
473748,0.42854
473749,0.492
473750,0.51548
473751,0.55092
473752,0.30396
473753,0.42218
473754,0.53914
473755,0.62686
473756,0.59396
473757,0.48764
473758,0.56472
473759,0.63716
473760,0.45168
473761,0.57904
473762,0.4339
473763,0.64398
473764,0.44344
473765,0.72054
473766,0.46328
473767,0.5303
473768,0.61982
473769,0.4911
473770,0.5573
473771,0.64036
473772,0.47822
473773,0.45624
473774,0.35236
473775,0.54122
473776,0.47594
473777,0.513
473778,0.51134
473779,0.51812
473780,0.40294
473781,0.51306
473782,0.4753
473783,0.43162
473784,0.57552
473785,0.49672
473786,0.52432
473787,0.4825
473788,0.54612
473789,0.45414
473790,0.40614
473791,0.52204
473792,0.57662
473793,0.49496
473794,0.53088
473795,0.44774
473796,0.70304
473797,0.48304
473798,0.60146
473799,0.43138
473800,0.56006
473801,0.40252
473802,0.4715
473803,0.57474
473804,0.5253
473805,0.4011
473806,0.57096
473807,0.52426
473808,0.5687
473809,0.66438
473810,0.45392
473811,0.55318
473812,0.61554
473813,0.42202
473814,0.60218
473815,0.5906
473816,0.5299
473817,0.52422
473818,0.56754
473819,0.4248
473820,0.53026
473821,0.43366
473822,0.58092
473823,0.67534
473824,0.65574
473825,0.5435
473826,0.43508
473827,0.53892
473828,0.6154
473829,0.6414
473830,0.50898
473831,0.44966
473832,0.51606
473833,0.44318
473834,0.67758
473835,0.35708
473836,0.47972
473837,0.5618
473838,0.56766
473839,0.54346
473840,0.53216
473841,0.42242
473842,0.46132
473843,0.419
473844,0.4938
473845,0.53548
473846,0.47442
473847,0.76138
473848,0.66372
473849,0.45966
473850,0.4188
473851,0.46644
473852,0.60292
473853,0.4688
473854,0.5727
473855,0.40744
473856,0.49634
473857,0.4996
473858,0.53394
473859,0.57424
473860,0.69578
473861,0.53138
473862,0.58804
473863,0.55622
473864,0.52978
473865,0.4777
473866,0.52978
473867,0.4923
473868,0.5547
473869,0.42804
473870,0.48676
473871,0.54422
473872,0.58996
473873,0.44328
473874,0.49796
473875,0.4809
473876,0.34924
473877,0.42792
473878,0.56704
473879,0.61166
473880,0.49582
473881,0.59556
473882,0.48198
473883,0.6013
473884,0.55398
473885,0.62936
473886,0.42028
473887,0.54078
473888,0.6423
473889,0.57086
473890,0.62416
473891,0.46394
473892,0.42578
473893,0.66134
473894,0.55506
473895,0.53958
473896,0.49626
473897,0.5212
473898,0.45208
473899,0.59132
473900,0.57126
473901,0.57414
473902,0.49318
473903,0.4982
473904,0.44432
473905,0.62118
473906,0.49634
473907,0.48136
473908,0.48386
473909,0.50434
473910,0.45108
473911,0.63974
473912,0.6345
473913,0.46812
473914,0.63658
473915,0.5312
473916,0.46744
473917,0.51846
473918,0.50752
473919,0.45346
473920,0.50102
473921,0.51416
473922,0.44622
473923,0.48424
473924,0.48836
473925,0.61854
473926,0.38004
473927,0.54028
473928,0.50372
473929,0.48626
473930,0.70828
473931,0.59986
473932,0.44474
473933,0.49116
473934,0.42624
473935,0.525
473936,0.49474
473937,0.67466
473938,0.57214
473939,0.46126
473940,0.52096
473941,0.4485
473942,0.52306
473943,0.48706
473944,0.4712
473945,0.59298
473946,0.50916
473947,0.59392
473948,0.54846
473949,0.52278
473950,0.51184
473951,0.51286
473952,0.46558
473953,0.42204
473954,0.5161
473955,0.52562
473956,0.43536
473957,0.57438
473958,0.57476
473959,0.43524
473960,0.54716
473961,0.42798
473962,0.66312
473963,0.54646
473964,0.54078
473965,0.5474
473966,0.50592
473967,0.503
473968,0.4993
473969,0.54006
473970,0.51272
473971,0.59738
473972,0.47236
473973,0.6282
473974,0.63436
473975,0.50006
473976,0.58982
473977,0.4897
473978,0.43042
473979,0.44806
473980,0.46476
473981,0.44276
473982,0.51702
473983,0.48036
473984,0.48962
473985,0.549
473986,0.53358
473987,0.46478
473988,0.4997
473989,0.43516
473990,0.62124
473991,0.49066
473992,0.56576
473993,0.52166
473994,0.52674
473995,0.64966
473996,0.64386
473997,0.37796
473998,0.55122
473999,0.57718
474000,0.39258
474001,0.50938
474002,0.52036
474003,0.53064
474004,0.45656
474005,0.6286
474006,0.55896
474007,0.5519
474008,0.55112
474009,0.44702
474010,0.6793
474011,0.438
474012,0.40432
474013,0.56146
474014,0.68168
474015,0.54944
474016,0.56416
474017,0.58062
474018,0.41164
474019,0.4327
474020,0.52428
474021,0.46042
474022,0.51872
474023,0.40204
474024,0.52976
474025,0.40228
474026,0.50132
474027,0.44432
474028,0.59764
474029,0.50708
474030,0.49596
474031,0.35204
474032,0.55832
474033,0.53764
474034,0.5831
474035,0.54408
474036,0.5452
474037,0.52074
474038,0.5298
474039,0.45734
474040,0.41736
474041,0.5811
474042,0.6815
474043,0.5284
474044,0.56558
474045,0.65618
474046,0.5036
474047,0.48446
474048,0.3764
474049,0.56088
474050,0.43296
474051,0.4448
474052,0.61708
474053,0.66848
474054,0.51508
474055,0.45634
474056,0.52616
474057,0.54206
474058,0.4697
474059,0.53728
474060,0.62808
474061,0.51192
474062,0.54668
474063,0.54894
474064,0.49456
474065,0.49558
474066,0.60424
474067,0.51972
474068,0.42244
474069,0.47848
474070,0.54208
474071,0.66686
474072,0.4554
474073,0.43446
474074,0.61322
474075,0.59042
474076,0.45712
474077,0.63206
474078,0.64028
474079,0.39214
474080,0.43768
474081,0.49832
474082,0.53554
474083,0.48212
474084,0.39116
474085,0.63074
474086,0.65036
474087,0.59354
474088,0.49838
474089,0.67094
474090,0.5743
474091,0.51642
474092,0.54648
474093,0.58484
474094,0.51792
474095,0.45594
474096,0.622
474097,0.59082
474098,0.54394
474099,0.4932
474100,0.4257
474101,0.43318
474102,0.44034
474103,0.44916
474104,0.51336
474105,0.61604
474106,0.5288
474107,0.46864
474108,0.44276
474109,0.40624
474110,0.41936
474111,0.50358
474112,0.37648
474113,0.47316
474114,0.3875
474115,0.6137
474116,0.4861
474117,0.45016
474118,0.59928
474119,0.4928
474120,0.55986
474121,0.4999
474122,0.52602
474123,0.4517
474124,0.56952
474125,0.48328
474126,0.64356
474127,0.4954
474128,0.46234
474129,0.60266
474130,0.46656
474131,0.48444
474132,0.42302
474133,0.53746
474134,0.53252
474135,0.42092
474136,0.6589
474137,0.51506
474138,0.59406
474139,0.57852
474140,0.52744
474141,0.44458
474142,0.49562
474143,0.52428
474144,0.3759
474145,0.53192
474146,0.4358
474147,0.3152
474148,0.4472
474149,0.42828
474150,0.68162
474151,0.49146
474152,0.55332
474153,0.48798
474154,0.46948
474155,0.45592
474156,0.4179
474157,0.4895
474158,0.603
474159,0.52442
474160,0.43688
474161,0.55792
474162,0.55932
474163,0.61344
474164,0.42564
474165,0.54978
474166,0.6335
474167,0.55838
474168,0.51544
474169,0.4292
474170,0.54886
474171,0.48896
474172,0.41372
474173,0.61648
474174,0.46298
474175,0.62402
474176,0.53796
474177,0.66662
474178,0.49124
474179,0.43816
474180,0.48698
474181,0.537
474182,0.44672
474183,0.56766
474184,0.53528
474185,0.54088
474186,0.50148
474187,0.64938
474188,0.49936
474189,0.5379
474190,0.43062
474191,0.60736
474192,0.5459
474193,0.66078
474194,0.73906
474195,0.499
474196,0.3896
474197,0.60348
474198,0.57706
474199,0.53788
474200,0.45524
474201,0.49196
474202,0.57736
474203,0.40134
474204,0.56594
474205,0.4847
474206,0.47288
474207,0.65304
474208,0.30338
474209,0.39316
474210,0.31994
474211,0.48652
474212,0.4858
474213,0.4965
474214,0.5892
474215,0.52094
474216,0.64702
474217,0.4462
474218,0.80706
474219,0.55284
474220,0.44444
474221,0.60024
474222,0.57276
474223,0.5308
474224,0.4371
474225,0.50934
474226,0.44412
474227,0.43928
474228,0.55408
474229,0.58378
474230,0.513
474231,0.58352
474232,0.52584
474233,0.5186
474234,0.5147
474235,0.46
474236,0.63362
474237,0.46812
474238,0.40608
474239,0.51444
474240,0.61468
474241,0.58402
474242,0.4307
474243,0.5896
474244,0.5983
474245,0.58066
474246,0.53146
474247,0.38922
474248,0.48372
474249,0.57654
474250,0.48918
474251,0.57442
474252,0.37304
474253,0.49422
474254,0.45462
474255,0.8031
474256,0.47654
474257,0.62182
474258,0.54736
474259,0.50942
474260,0.59396
474261,0.4973
474262,0.57792
474263,0.46546
474264,0.4996
474265,0.5069
474266,0.53142
474267,0.52078
474268,0.50028
474269,0.4914
474270,0.56124
474271,0.40244
474272,0.50754
474273,0.69652
474274,0.45014
474275,0.6302
474276,0.44882
474277,0.55724
474278,0.5347
474279,0.49714
474280,0.47968
474281,0.48994
474282,0.59072
474283,0.57644
474284,0.48376
474285,0.4464
474286,0.49614
474287,0.35818
474288,0.69826
474289,0.60196
474290,0.5622
474291,0.4865
474292,0.46864
474293,0.49292
474294,0.5144
474295,0.55872
474296,0.50992
474297,0.48904
474298,0.44664
474299,0.43818
474300,0.46204
474301,0.5959
474302,0.42824
474303,0.54586
474304,0.57284
474305,0.5577
474306,0.43556
474307,0.56222
474308,0.5573
474309,0.55228
474310,0.55918
474311,0.64766
474312,0.53354
474313,0.48274
474314,0.49542
474315,0.4576
474316,0.63224
474317,0.48884
474318,0.58188
474319,0.57044
474320,0.50926
474321,0.54006
474322,0.44988
474323,0.5034
474324,0.69766
474325,0.41586
474326,0.43044
474327,0.55336
474328,0.51284
474329,0.54676
474330,0.4147
474331,0.5454
474332,0.4793
474333,0.44414
474334,0.54306
474335,0.36092
474336,0.50774
474337,0.42598
474338,0.38804
474339,0.36144
474340,0.4701
474341,0.5236
474342,0.53146
474343,0.58912
474344,0.50468
474345,0.68478
474346,0.48202
474347,0.56026
474348,0.56794
474349,0.45678
474350,0.54276
474351,0.50818
474352,0.58842
474353,0.51644
474354,0.51292
474355,0.4698
474356,0.57944
474357,0.53496
474358,0.51732
474359,0.31652
474360,0.42862
474361,0.5859
474362,0.4678
474363,0.5677
474364,0.57016
474365,0.53794
474366,0.43196
474367,0.41208
474368,0.55166
474369,0.5353
474370,0.51988
474371,0.46734
474372,0.4995
474373,0.49328
474374,0.5188
474375,0.43444
474376,0.57288
474377,0.53296
474378,0.69868
474379,0.4837
474380,0.51612
474381,0.45988
474382,0.51206
474383,0.39792
474384,0.56684
474385,0.50482
474386,0.43574
474387,0.48454
474388,0.41554
474389,0.57732
474390,0.4702
474391,0.8031
474392,0.48742
474393,0.53154
474394,0.54202
474395,0.47284
474396,0.56078
474397,0.54158
474398,0.43658
474399,0.45894
474400,0.5065
474401,0.35966
474402,0.47096
474403,0.5669
474404,0.50682
474405,0.55876
474406,0.53914
474407,0.48754
474408,0.4675
474409,0.60572
474410,0.45952
474411,0.4224
474412,0.47586
474413,0.6611
474414,0.58852
474415,0.44806
474416,0.38948
474417,0.56528
474418,0.43936
474419,0.63606
474420,0.37708
474421,0.5747
474422,0.60526
474423,0.44252
474424,0.63334
474425,0.56508
474426,0.6056
474427,0.58698
474428,0.4255
474429,0.42722
474430,0.4472
474431,0.51262
474432,0.35866
474433,0.35736
474434,0.48258
474435,0.40752
474436,0.39746
474437,0.65648
474438,0.42482
474439,0.5242
474440,0.46558
474441,0.5833
474442,0.52192
474443,0.43726
474444,0.42158
474445,0.59682
474446,0.4561
474447,0.5065
474448,0.53952
474449,0.47284
474450,0.48614
474451,0.50476
474452,0.4329
474453,0.61894
474454,0.4539
474455,0.5672
474456,0.54922
474457,0.5996
474458,0.62076
474459,0.49296
474460,0.50786
474461,0.48366
474462,0.5729
474463,0.5397
474464,0.53284
474465,0.56062
474466,0.40064
474467,0.51002
474468,0.34622
474469,0.43794
474470,0.52346
474471,0.49888
474472,0.49542
474473,0.42122
474474,0.44256
474475,0.38046
474476,0.42718
474477,0.56152
474478,0.50344
474479,0.52066
474480,0.42184
474481,0.5051
474482,0.55896
474483,0.52774
474484,0.51496
474485,0.53874
474486,0.75672
474487,0.51332
474488,0.37668
474489,0.33538
474490,0.58428
474491,0.49686
474492,0.60088
474493,0.54978
474494,0.48602
474495,0.62542
474496,0.58616
474497,0.5004
474498,0.49232
474499,0.50008
474500,0.58982
474501,0.37702
474502,0.64714
474503,0.50388
474504,0.45836
474505,0.523
474506,0.55894
474507,0.4389
474508,0.45744
474509,0.48632
474510,0.29002
474511,0.4773
474512,0.39872
474513,0.48654
474514,0.50704
474515,0.44396
474516,0.35018
474517,0.39976
474518,0.4815
474519,0.56668
474520,0.6266
474521,0.5783
474522,0.46176
474523,0.56148
474524,0.58224
474525,0.49714
474526,0.56718
474527,0.5278
474528,0.5341
474529,0.42056
474530,0.46048
474531,0.5351
474532,0.63728
474533,0.49266
474534,0.53868
474535,0.49678
474536,0.49368
474537,0.54988
474538,0.35818
474539,0.33046
474540,0.39934
474541,0.52842
474542,0.63652
474543,0.65276
474544,0.60488
474545,0.52766
474546,0.43224
474547,0.46194
474548,0.51278
474549,0.51936
474550,0.52928
474551,0.49046
474552,0.63048
474553,0.57058
474554,0.51602
474555,0.51502
474556,0.52072
474557,0.5179
474558,0.47632
474559,0.5177
474560,0.48696
474561,0.52516
474562,0.49368
474563,0.44468
474564,0.84458
474565,0.52822
474566,0.47246
474567,0.50092
474568,0.57702
474569,0.68406
474570,0.58376
474571,0.72662
474572,0.41792
474573,0.41928
474574,0.453
474575,0.62186
474576,0.58484
474577,0.36492
474578,0.49466
474579,0.50726
474580,0.47322
474581,0.60338
474582,0.55798
474583,0.47944
474584,0.45806
474585,0.5139
474586,0.49158
474587,0.5468
474588,0.47862
474589,0.61864
474590,0.57182
474591,0.47202
474592,0.6236
474593,0.61546
474594,0.31304
474595,0.44054
474596,0.5106
474597,0.49454
474598,0.48924
474599,0.50092
474600,0.52994
474601,0.53708
474602,0.44632
474603,0.37998
474604,0.54438
474605,0.47218
474606,0.38962
474607,0.59066
474608,0.45326
474609,0.5252
474610,0.51228
474611,0.3683
474612,0.47808
474613,0.44166
474614,0.34368
474615,0.47202
474616,0.3084
474617,0.55782
474618,0.45252
474619,0.56228
474620,0.5505
474621,0.54714
474622,0.55208
474623,0.58318
474624,0.4816
474625,0.5292
474626,0.49878
474627,0.63334
474628,0.45096
474629,0.49872
474630,0.43424
474631,0.52492
474632,0.62366
474633,0.4502
474634,0.42918
474635,0.41442
474636,0.48816
474637,0.50052
474638,0.546
474639,0.55164
474640,0.4492
474641,0.48532
474642,0.39784
474643,0.58482
474644,0.64336
474645,0.46128
474646,0.5028
474647,0.56284
474648,0.48012
474649,0.61124
474650,0.7242
474651,0.49768
474652,0.40244
474653,0.57288
474654,0.55594
474655,0.50796
474656,0.4971
474657,0.4598
474658,0.66092
474659,0.54268
474660,0.50254
474661,0.49306
474662,0.51964
474663,0.71542
474664,0.4583
474665,0.46988
474666,0.69628
474667,0.48104
474668,0.48402
474669,0.4766
474670,0.49828
474671,0.53796
474672,0.5293
474673,0.66168
474674,0.43334
474675,0.46704
474676,0.32664
474677,0.49822
474678,0.51084
474679,0.52318
474680,0.51936
474681,0.52062
474682,0.83852
474683,0.5217
474684,0.43034
474685,0.72752
474686,0.38994
474687,0.48382
474688,0.47694
474689,0.4443
474690,0.48388
474691,0.41648
474692,0.5846
474693,0.67396
474694,0.43414
474695,0.54898
474696,0.51506
474697,0.47886
474698,0.56912
474699,0.46118
474700,0.52518
474701,0.57932
474702,0.4628
474703,0.56654
474704,0.5434
474705,0.46864
474706,0.5629
474707,0.6435
474708,0.61174
474709,0.57238
474710,0.67528
474711,0.53206
474712,0.5564
474713,0.62206
474714,0.48588
474715,0.54364
474716,0.50346
474717,0.5375
474718,0.52408
474719,0.55308
474720,0.64704
474721,0.4922
474722,0.50754
474723,0.43556
474724,0.55334
474725,0.64698
474726,0.43528
474727,0.57836
474728,0.64426
474729,0.49422
474730,0.50566
474731,0.50352
474732,0.48968
474733,0.47552
474734,0.56906
474735,0.4093
474736,0.47446
474737,0.49456
474738,0.40666
474739,0.48278
474740,0.50962
474741,0.44228
474742,0.51248
474743,0.49312
474744,0.61278
474745,0.65556
474746,0.3398
474747,0.4172
474748,0.48604
474749,0.53516
474750,0.58022
474751,0.65198
474752,0.52948
474753,0.573
474754,0.52786
474755,0.47636
474756,0.4688
474757,0.48956
474758,0.65134
474759,0.42544
474760,0.5255
474761,0.4742
474762,0.4624
474763,0.52364
474764,0.4658
474765,0.54306
474766,0.50196
474767,0.50766
474768,0.27136
474769,0.43604
474770,0.49206
474771,0.58498
474772,0.52458
474773,0.576
474774,0.74716
474775,0.45406
474776,0.52012
474777,0.63848
474778,0.52164
474779,0.67754
474780,0.3983
474781,0.36648
474782,0.52082
474783,0.6337
474784,0.44992
474785,0.4714
474786,0.54346
474787,0.49084
474788,0.42198
474789,0.55462
474790,0.55998
474791,0.52136
474792,0.57378
474793,0.5856
474794,0.56796
474795,0.52818
474796,0.44572
474797,0.51758
474798,0.44098
474799,0.52878
474800,0.49478
474801,0.5004
474802,0.41914
474803,0.4642
474804,0.45822
474805,0.58116
474806,0.4426
474807,0.46842
474808,0.56594
474809,0.4532
474810,0.6562
474811,0.65446
474812,0.42172
474813,0.48112
474814,0.40282
474815,0.53422
474816,0.50934
474817,0.59248
474818,0.50892
474819,0.48132
474820,0.3534
474821,0.47834
474822,0.57414
474823,0.6098
474824,0.611
474825,0.59016
474826,0.42468
474827,0.53872
474828,0.34762
474829,0.49082
474830,0.57588
474831,0.4822
474832,0.44172
474833,0.5214
474834,0.6293
474835,0.51892
474836,0.45022
474837,0.65728
474838,0.50968
474839,0.4759
474840,0.52576
474841,0.40994
474842,0.606
474843,0.62942
474844,0.52074
474845,0.67142
474846,0.66428
474847,0.59738
474848,0.4526
474849,0.4561
474850,0.35566
474851,0.4718
474852,0.87982
474853,0.47776
474854,0.31266
474855,0.60968
474856,0.71012
474857,0.87762
474858,0.36818
474859,0.59918
474860,0.64998
474861,0.41754
474862,0.41352
474863,0.487
474864,0.4391
474865,0.57624
474866,0.50368
474867,0.58464
474868,0.54526
474869,0.54168
474870,0.32922
474871,0.51862
474872,0.54082
474873,0.49376
474874,0.42412
474875,0.43734
474876,0.58162
474877,0.62732
474878,0.48952
474879,0.4871
474880,0.52006
474881,0.57452
474882,0.44418
474883,0.4813
474884,0.35404
474885,0.5794
474886,0.74268
474887,0.54674
474888,0.53978
474889,0.54552
474890,0.67316
474891,0.55316
474892,0.43756
474893,0.57614
474894,0.4406
474895,0.60398
474896,0.52874
474897,0.5317
474898,0.48746
474899,0.58864
474900,0.35474
474901,0.40552
474902,0.50446
474903,0.52328
474904,0.696
474905,0.44116
474906,0.46996
474907,0.45856
474908,0.66572
474909,0.59856
474910,0.63226
474911,0.58536
474912,0.6074
474913,0.3782
474914,0.531
474915,0.57334
474916,0.4127
474917,0.54992
474918,0.6019
474919,0.50522
474920,0.47638
474921,0.4802
474922,0.62798
474923,0.5062
474924,0.50786
474925,0.42262
474926,0.44864
474927,0.43608
474928,0.39948
474929,0.58814
474930,0.47128
474931,0.56576
474932,0.51506
474933,0.37288
474934,0.63918
474935,0.54596
474936,0.61472
474937,0.53926
474938,0.43416
474939,0.57772
474940,0.6528
474941,0.54378
474942,0.5536
474943,0.53236
474944,0.55578
474945,0.65668
474946,0.54716
474947,0.58166
474948,0.53442
474949,0.69318
474950,0.43008
474951,0.52428
474952,0.58116
474953,0.57008
474954,0.50092
474955,0.49206
474956,0.5887
474957,0.50298
474958,0.51382
474959,0.49238
474960,0.4998
474961,0.50346
474962,0.39524
474963,0.35816
474964,0.48734
474965,0.49322
474966,0.4848
474967,0.56022
474968,0.43142
474969,0.5497
474970,0.5342
474971,0.59746
474972,0.55446
474973,0.52736
474974,0.66608
474975,0.46554
474976,0.5219
474977,0.45528
474978,0.42738
474979,0.86694
474980,0.36384
474981,0.52392
474982,0.53394
474983,0.52582
474984,0.55236
474985,0.48524
474986,0.41912
474987,0.5449
474988,0.5614
474989,0.48298
474990,0.4413
474991,0.51678
474992,0.53888
474993,0.58678
474994,0.54466
474995,0.46934
474996,0.51612
474997,0.4873
474998,0.55496
474999,0.63796
475000,0.43438
475001,0.59612
475002,0.57562
475003,0.53642
475004,0.48536
475005,0.55904
475006,0.52386
475007,0.52908
475008,0.4702
475009,0.48342
475010,0.5002
475011,0.68188
475012,0.4674
475013,0.48036
475014,0.4929
475015,0.4072
475016,0.57582
475017,0.59502
475018,0.52206
475019,0.45988
475020,0.51244
475021,0.52812
475022,0.43184
475023,0.75464
475024,0.56234
475025,0.5949
475026,0.52556
475027,0.50224
475028,0.53356
475029,0.51244
475030,0.53268
475031,0.48226
475032,0.5538
475033,0.6264
475034,0.5403
475035,0.4029
475036,0.36148
475037,0.58102
475038,0.57012
475039,0.6103
475040,0.41422
475041,0.46384
475042,0.50292
475043,0.57654
475044,0.6438
475045,0.5781
475046,0.5695
475047,0.59306
475048,0.49372
475049,0.40136
475050,0.53724
475051,0.5533
475052,0.3944
475053,0.39138
475054,0.58632
475055,0.40512
475056,0.4979
475057,0.41126
475058,0.52866
475059,0.39294
475060,0.60738
475061,0.479
475062,0.53986
475063,0.56574
475064,0.52712
475065,0.51808
475066,0.53576
475067,0.65266
475068,0.58378
475069,0.45282
475070,0.53574
475071,0.52192
475072,0.5666
475073,0.48788
475074,0.4098
475075,0.53676
475076,0.73686
475077,0.44438
475078,0.59754
475079,0.5203
475080,0.53534
475081,0.46688
475082,0.48166
475083,0.5859
475084,0.58054
475085,0.50552
475086,0.56742
475087,0.49648
475088,0.52904
475089,0.4478
475090,0.51436
475091,0.62192
475092,0.48342
475093,0.61584
475094,0.49438
475095,0.54676
475096,0.52288
475097,0.5413
475098,0.51958
475099,0.46968
475100,0.4066
475101,0.52264
475102,0.49078
475103,0.49854
475104,0.43568
475105,0.46444
475106,0.44854
475107,0.47222
475108,0.54992
475109,0.51942
475110,0.63238
475111,0.53928
475112,0.44414
475113,0.4213
475114,0.48704
475115,0.61522
475116,0.6623
475117,0.47506
475118,0.35574
475119,0.51096
475120,0.61528
475121,0.55978
475122,0.6228
475123,0.40168
475124,0.56186
475125,0.51888
475126,0.4598
475127,0.49636
475128,0.54272
475129,0.4573
475130,0.56606
475131,0.47378
475132,0.41568
475133,0.62694
475134,0.4607
475135,0.48584
475136,0.55292
475137,0.5259
475138,0.5611
475139,0.43386
475140,0.48876
475141,0.45252
475142,0.52086
